0.93	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
0.76	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.1	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
0.72	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
0.98	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.04	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
57.77	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
2.24	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	
2.05	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
1.92	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
308.07	Bacteria		Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus
5.87	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
1.7	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
4.4	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
6.44	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
2.1	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
8.25	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
1.93	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
1.32	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
2.6	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
1.33	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
1.41	Bacteria		Firmicutes	Bacilli	Bacillales	Listeriaceae		
2.31	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
0.97	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
0.69	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
1.54	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
6.15	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
2.04	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
1.23	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
114.6	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	
1.58	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
4.19	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae		
9.9	Bacteria		Firmicutes	Bacilli	Lactobacillales	Enterococcaceae		
0.99	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae		
5.47	Bacteria		Firmicutes	Bacilli	Lactobacillales	Enterococcaceae		
55.6	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	
1.82	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
360.25	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus fermentum
1.51	Bacteria		Firmicutes	Bacilli	Bacillales	Staphylococcaceae		
1.53	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
1.22	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
9.86	Bacteria		Firmicutes	Bacilli	Lactobacillales	Enterococcaceae		
1.43	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
1.64	Bacteria		Firmicutes	Bacilli	Bacillales	Listeriaceae		
1.98	Bacteria		Firmicutes	Bacilli	Bacillales	Listeriaceae		
2.32	Bacteria		Firmicutes	Bacilli	Bacillales	Listeriaceae		
5.8	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
2.33	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
2.08	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae		
4.88	Eukaryota	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	
6.87	Eukaryota	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	
5.06	Eukaryota	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	
2.94	Eukaryota	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	
4.68	Eukaryota	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	
9.21	Eukaryota	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	Cryptococcus neoformans
10.07	Eukaryota	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	Cryptococcus neoformans
1.63	Eukaryota	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
2.62	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
5.14	Bacteria		Firmicutes	Bacilli	Lactobacillales	Enterococcaceae		
25.91	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	
1.32	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
0.67	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
1.96	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae		
1.35	Bacteria		Firmicutes	Bacilli	Bacillales	Bacillaceae		
1.75	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
0.95	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
1.46	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
1.29	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae		
2.13	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
0.73	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
0.7	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
410.69	Bacteria		Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes
0.58	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
0.8	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
2.66	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
3.32	Bacteria		Firmicutes	Bacilli	Lactobacillales	Enterococcaceae		
0.82	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
15.3	Bacteria							
1.38	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
0.85	Bacteria							
0.75	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae		
28.28	Bacteria		Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	
1.84	Bacteria		Firmicutes	Bacilli	Bacillales	Staphylococcaceae		
0.63	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
1.31	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
23.24	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	
24.61	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	
0.56	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.17	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.03	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
6.8	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
